chrom	X0	X1	speed	d.Y	RT
chrIII	186565	189965	1700	0.37069256864802325	0.14435402052292895
chrIII	180963	185563	2300	0.4305278867879925	0.1757855527856688
chrIII	176072	179772	1850	0.44800864531134166	0.22438861190020687
chrIII	205071	203071	1000	-0.3243616387104549	0.3798989957549875
chrIII	213283	208683	2300	-0.43717769506629334	0.5161038321062091
chrIII	235983	241483	2750	0.4242996687501698	0.5143853749975844
chrIII	210365	204365	3000	-0.2788548058520858	0.4480290092731394
chrIII	223322	219822	1750	-0.44637310038832667	0.7322467002918044
chrIII	213753	207653	3050	-0.3952519303225619	0.5039080250338874
chrIII	246439	250039	1800	0.33873636211720803	0.2898718766305293
chrIII	238404	243804	2700	0.4501162678966986	0.4660455356510201
chrIII	233195	239095	2950	0.2904521174888674	0.5694325965066298
chrIII	236721	242121	2700	0.32261229718275186	0.4932643438266953
chrIII	239925	246625	3350	0.6434229134945981	0.4153083753647555
chrIII	232037	235537	1750	0.40135630603711875	0.625436257174329
chrIII	247619	253519	2950	0.4775668323091919	0.2649259170303869
chrIII	249281	253181	1950	0.46359128301599906	0.2514551568206853
chrIII	250709	244409	3150	-0.42210182470186725	0.3121569504374305
chrIII	275287	281887	3300	0.3479762737468686	0.15283536105612755
chrIII	269178	263778	2700	-0.45042598601618855	0.13021762476223614
chrIV	28803	22603	3100	-0.5112172286137652	0.0894726816461411
chrIV	10941	6741	2100	-0.28611625208967595	NA
chrIV	34295	28495	2900	-0.38394008063843005	0.11292179808905423
chrIV	26756	20656	3050	-0.34167561170227295	0.0793281322036613
chrIV	9448	3848	2800	-0.40300612822706616	NA
chrIV	21871	16471	2700	-0.44067506804127854	0.08847501626503311
chrIV	40704	36604	2050	-0.30940899486276363	0.18672869924826566
chrIV	19033	15633	1700	-0.4395105152841813	0.09691503855295963
chrIV	41128	35628	2750	-0.47762813990188363	0.19424562914620314
chrIV	52628	56428	1900	0.4531384167458933	0.20908033315941027
chrIV	25160	20260	2450	-0.3619142220041463	0.07547538987767416
chrIV	8753	3653	2550	-0.35830741487013157	NA
chrIV	34099	29399	2350	-0.45060759818897655	0.11408600176499771
chrIV	57299	64699	3700	0.44203799335791344	0.12936534968210722
chrIV	70399	67499	1450	-0.33877608489803357	0.07828859644037338
chrIV	20694	16594	2050	-0.3256165540665218	0.09033760411231573
chrIV	38779	34479	2150	-0.47590732328564667	0.16949929464510025
chrIV	9274	3774	2750	-0.46113872772341713	NA
chrIV	10484	5484	2500	-0.43988402697454637	NA
chrIV	34126	31826	1150	-0.3322506322399611	0.12165294606450625
chrIV	31826	25326	3250	-0.3558215075869572	0.10011622481910623
chrIV	44173	37673	3250	-0.2381646291413084	0.21318385606895088
chrIV	56473	60573	2050	0.24394317291768844	0.1501745028697316
chrIV	44454	38454	3000	-0.4665139406506051	0.21669703419659941
chrIV	49654	54854	2600	0.40027957763769795	0.23593316198684633
chrIV	42593	37293	2650	-0.29278653752366457	0.20566538478881224
chrIV	54300	60200	2950	0.2494346934928736	0.15682675876310292
chrIV	60624	53724	3450	-0.35854436372861465	0.17054708485516074
chrIV	63764	68164	2200	0.3238251029265778	0.08731053652063572
chrIV	106020	102320	1850	-0.3819846903410389	0.22188590642935824
chrIV	84030	81030	1500	-0.3012909948662614	0.1792780257792723
chrIV	79021	72021	3500	-0.4675093385897465	0.09706045761106934
chrIV	93121	97721	2300	0.45683345136211406	0.1410941697103215
chrIV	104421	100621	1900	-0.49046098611053124	0.19627475988946225
chrIV	78024	74424	1800	-0.47422991118014113	0.10523856455446703
chrIV	116561	111661	2450	-0.36383955559702097	0.37543641821426044
chrIV	130161	136261	3050	0.3894328753731485	0.41293836219629027
chrIV	85356	82056	1650	-0.23154032055778362	0.19644906951127605
chrIV	87556	91456	1950	0.23281260143926316	0.18090787871760688
chrIV	121256	116856	2200	-0.29365192153360586	0.4947612099896291
chrIV	96513	92213	2150	-0.24462471812796538	0.14994163912883848
chrIV	104313	113013	4350	0.26143607164104843	0.27357383036697785
chrIV	109266	103866	2700	-0.3873922623558478	0.2378179273332616
chrIV	122525	117525	2500	-0.541814124237046	0.510283204823468
chrIV	124525	130025	2750	0.4723372289565984	0.5093961278638651
chrIV	142839	148539	2850	0.4412736913364383	0.2140361484033581
chrIV	144935	149935	2500	0.35827945565967767	0.18083028967862874
chrIV	122442	117242	2600	-0.273976116985958	0.510283204823468
chrIV	125842	131242	2700	0.2384608724174188	0.5000830966046341
chrIV	116027	111027	2500	-0.4644615318121227	0.37543641821426044
chrIV	129727	135227	2750	0.38835851108397507	0.43089951384345265
chrIV	135135	139135	2000	0.45784060936387333	0.35878910854735546
chrIV	164365	168565	2100	0.26707687194786256	0.12107097996019099
chrIV	133846	139646	2900	0.3564960827282882	0.36903353955646845
chrIV	144989	151689	3350	0.30773189662148065	0.17651325197596
chrIV	172789	167089	2850	-0.2956117821772264	0.0869227523656767
chrIV	159084	164684	2800	0.4844323581729982	0.1449357772753333
chrIV	155618	159318	1850	0.48807069930532193	0.1462162057703829
chrIV	160655	163055	1200	0.416364112430743	0.1504654859218893
chrIV	189655	184955	2350	-0.44368181451590294	0.10710121681772224
chrIV	159941	165841	2950	0.20324357179093583	0.141692824152677
chrIV	160322	164922	2300	0.48829035051190245	0.14994163912883848
chrIV	167782	172182	2200	0.29705552140018415	0.0869227523656767
chrIV	163708	170508	3400	0.38434562834427005	0.11554123910564872
chrIV	186508	180808	2850	-0.3851450047802545	0.09529344696310904
chrIV	204204	198304	2950	-0.401232259619071	0.2968565465492824
chrIV	174717	179717	2500	0.5737174679668142	0.08032591261329167
chrIV	170446	172846	1200	0.41717156781079984	0.07372923390083815
chrIV	161520	166920	2700	0.4333729002437112	0.1373689940157562
chrIV	173965	179365	2700	0.4752550778434721	0.07882913847317588
chrIV	202711	198111	2300	-0.3280971568309553	0.27776470133534314
chrIV	189672	185072	2300	-0.2827855225074358	0.11292190851643585
chrIV	191345	185645	2850	-0.49088766446444393	0.11990674407626127
chrIV	190534	185334	2600	-0.4818644654071483	0.11641431709406676
chrIV	207401	202001	2700	-0.2994651253375759	0.37058557339877995
chrIV	205543	198343	3600	-0.23035894848945468	0.3047145245134984
chrIV	251233	246833	2200	-0.2771406390808761	0.2861853505195149
chrIV	254933	258233	1650	0.29590599110863935	0.286379307012967
chrIV	201463	195063	3200	-0.4276568045539137	0.24230804270226852
chrIV	209157	203157	3000	-0.33502429440850057	0.4084479707588294
chrIV	205004	199504	2750	-0.22921349448539668	0.3169795902592007
chrIV	211002	209602	700	-0.30040770088292046	0.4901044182915596
chrIV	209571	203471	3050	-0.48243257928082617	0.4084479707588294
chrIV	206261	204861	700	-0.20531117400901128	0.3667049941703545
chrIV	230045	233645	1800	0.31997002289048826	0.3387660154211839
chrIV	245245	240245	2500	-0.37494027957597165	0.2704694636081964
chrIV	260845	265845	2500	0.32389956319216723	0.1656964010796117
chrIV	220232	225932	2850	0.3724085394940263	0.3831972545912485
chrIV	221804	227404	2800	0.3263633637634463	0.36570746682347355
chrIV	246804	244104	1350	-0.28142188179394556	0.23554537783188728
chrIV	220744	224944	2100	0.3542122863731532	0.3972058283571995
chrIV	225264	221264	2000	-0.3523848472457163	0.38533151680290645
chrIV	260164	266664	3250	0.45255754027335826	0.16431056044656836
chrIV	226400	231500	2550	0.4956528573213085	0.3284826495577844
chrIV	246900	242200	2350	-0.4874893295489876	0.25494753319033
chrIV	243233	248233	2500	0.32863008150066947	0.24738068551478037
chrIV	261925	267025	2550	0.26462443402013724	0.15000828205361807
chrIV	235508	239708	2100	0.4766304641157957	0.2926656617774944
chrIV	239701	243701	2000	0.368801163904278	0.2789288267918914
chrIV	274946	279446	2250	0.41480884014351627	0.06092349959095865
chrIV	298046	292446	2800	-0.46700980761784017	0.17345739849653133
chrIV	271922	278722	3400	0.2377801329108045	0.06097213365025999
chrIV	270401	276601	3100	0.3414439398057886	0.07583572822717126
chrIV	324640	318740	2950	-0.28075928658573346	0.703475701835027
chrIV	309262	305862	1700	-0.3834109238955895	0.3825379249038592
chrIV	258412	262212	1900	0.4890009593762425	0.22235144066322687
chrIV	295012	290512	2250	-0.44958988630870406	0.15075656559800577
chrIV	258433	263333	2450	0.30458943398723626	0.20973985609471726
chrIV	262057	266357	2150	0.47563634704738456	0.1469149902409802
chrIV	264708	270508	2900	0.345367634050881	0.12140372526771748
chrIV	293408	288408	2500	-0.35600743819257996	0.12611552360523323
chrIV	296153	290153	3000	-0.3034122941844797	0.15117232468963013
chrIV	276531	280431	1950	0.4413064412642031	0.0470315187353857
chrIV	287831	283131	2350	-0.42444375007756957	0.08265406690242924
chrIV	295200	287700	3750	-0.3706120119673246	0.13374709859723494
chrIV	278216	271216	3500	-0.4436404807476584	0.06097213365025999
chrIV	319953	313953	3000	-0.44225983129153157	0.5855645185780266
chrIV	297804	291604	3100	-0.4579955178513082	0.16331271101982459
chrIV	304848	299548	2650	-0.4937703880565293	0.2630964113861674
chrIV	317722	313522	2100	-0.42441973187078563	0.5608846889674763
chrIV	304616	300016	2300	-0.31445283736577395	0.27031402786634984
chrIV	295032	292532	1250	-0.3021053697406063	0.1638532185440703
chrIV	314454	310354	2050	-0.2045154159076114	0.5010475969621427
chrIV	316188	308888	3650	-0.2070086175659605	0.5010993659321099
chrIV	317316	312516	2400	-0.3711465334278009	0.5541326067211626
chrIV	322777	319077	1850	-0.31272457032458206	0.6696738458268111
chrIV	327097	322797	2150	-0.40643651693308375	0.7745437738741698
chrIV	348977	354977	3000	0.39179116287457566	0.377847853153668
chrIV	354735	358835	2050	0.3180637457345417	0.2915015363209462
chrIV	336884	338884	1000	0.3651916732530398	0.6864568638439588
chrIV	339799	345099	2650	0.21294626781807718	0.5865623680047705
chrIV	341471	346871	2700	0.5147573295554744	0.5490880308681341
chrIV	361311	365211	1950	0.45124997316838655	0.16856803292944525
chrIV	359458	362558	1550	0.3795422947920621	0.20343425705838025
chrIV	360684	365784	2550	0.29751386583906747	0.17617382006042226
chrIV	385984	383884	1050	-0.20061561778852727	0.29414040105384537
chrIV	364319	370219	2950	0.3768083194772952	0.1280558707337072
chrIV	371426	365526	2950	-0.4897770926355244	0.12090473153723204
chrIV	396127	391527	2300	-0.39033054634519504	0.41734561101770795
chrIV	412812	408812	2000	-0.2586878894370407	0.6635619456200359
chrIV	411101	415001	1950	0.37988340928780273	0.6318973080565057
chrIV	429001	425501	1750	-0.3081248363498894	0.672642278779446
chrIV	417464	424864	3700	0.2646763366158063	0.6044817815525537
chrIV	436535	441435	2450	0.4736272114525967	0.7665887233398393
chrIV	452535	447435	2550	-0.45859350080762656	0.6643380292577348
chrIV	450443	454443	2000	0.36541001013418184	0.6849823178155255
chrIV	476943	475443	750	-0.21377142525748205	0.6455180976674976
chrIV	474299	485399	5550	0.4179589896005931	0.6243692065884656
chrIV	455423	450423	2500	-0.4397215985036764	0.6916954928143982
chrIV	468523	474623	3050	0.5134993109582491	0.7086311421780145
chrIV	456657	450857	2900	-0.4782182786407481	0.7064689740468046
chrIV	462763	456963	2900	-0.46181623653897363	0.7981039618583823
chrIV	464109	467709	1800	0.39204062513739574	0.7453432083019305
chrIV	469883	475183	2650	0.5131716207215444	0.691834171201091
chrIV	510377	514477	2050	0.37883812549150114	0.44179251937310376
chrIV	504555	498855	2850	-0.2618165659822743	0.5293527022960614
chrIV	506555	511555	2500	0.2463265950321838	0.5283274070638556
chrIV	475206	480506	2650	0.3298133896751416	0.6327122023176867
chrIV	525351	528351	1500	0.30703441319305513	0.2801705090794314
chrIV	493960	498960	2500	0.48787721779112425	0.5065966787124535
chrIV	495186	499486	2150	0.4354205903838994	0.5098950663806597
chrIV	504611	501111	1750	-0.34373491280485247	0.5448192648849209
chrIV	507811	511611	1900	0.37944590337782763	0.5227006396506078
chrIV	498909	494809	2050	-0.332359216451485	0.5126890447755426
chrIV	515740	519540	1900	0.432718170209614	0.33178058631418256
chrIV	514532	517832	1650	0.5280157992858654	NA
chrIV	512088	517688	2800	0.5908255578373098	0.3969727713683885
chrIV	514725	518725	2000	0.5183593089480609	NA
chrIV	516333	520033	1850	0.34445831109484465	0.32246748603783804
chrIV	535795	531495	2150	-0.2335139105859292	NA
chrIV	548818	543518	2650	-0.4789129297560042	0.8112143377071779
chrIV	540202	534602	2800	-0.2430272252583313	0.6635621388679537
chrIV	547367	542567	2400	-0.5299245254385413	0.7923939229971463
chrIV	575067	579967	2450	0.49936746052739434	0.5573923125978317
chrIV	577921	582321	2200	0.2481261109814898	0.48952241997925805
chrIV	542817	539017	1900	-0.30798514678522954	0.7159485090923146
chrIV	547056	541356	2850	-0.4937554665375041	0.7876264738604584
chrIV	553977	549777	2100	-0.42955591876397436	0.8684515044350396
chrIV	556377	559577	1600	0.4203435933468063	0.8990100875413067
chrIV	553374	549174	2100	-0.435712676763117	0.8684515044350396
chrIV	556874	562874	3000	0.448195900395877	0.8817558781875553
chrIV	574649	580049	2700	0.3469225274516698	0.5498086845614238
chrIV	553149	549149	2000	-0.4298944265489859	0.8684515044350396
chrIV	560566	566766	3100	0.5161358289413206	0.8273737055840366
chrIV	561432	567232	2900	0.37982896204094274	0.8077495175703767
chrIV	566837	572537	2850	0.5752005709144612	0.7036418950442952
chrIV	571820	577520	2850	0.47176043846459575	0.6021951583114549
chrIV	566563	569863	1650	0.4801060738359327	0.736030108025586
chrIV	578416	582216	1900	0.2256327231943219	0.47427213171778076
chrIV	580548	586148	2800	0.35512157925778615	0.4002991201698374
chrIV	584001	588801	2400	0.38522738663554673	0.34901037741318347
chrIV	593823	596823	1500	0.3503759344984222	0.19412091522213856
chrIV	596893	602593	2850	0.5454352807308992	0.13321117304246768
chrIV	617966	613166	2400	-0.44153437569474197	0.06519199180628839
chrIV	636736	630236	3250	-0.4825746176866174	0.25810730228667506
chrIV	621507	616607	2450	-0.5615144398376127	0.09487764186007576
chrIV	634796	632096	1350	-0.2704860507001319	0.24641041992772533
chrIV	679541	672441	3550	-0.4575379731291266	0.07988929309911696
chrIV	692918	686418	3250	-0.3623101050563536	0.13504081672091423
chrIV	696754	691854	2450	-0.5183246397270995	0.19984459646613983
chrIV	702134	697034	2550	-0.4628105668079745	0.26309625034623596
chrIV	704434	707834	1700	0.4691896216489533	0.2491267609716506
chrIV	691752	685852	2950	-0.4546215459666385	0.1135872610972618
chrIV	714552	718452	1950	0.43176731374805977	0.1541327999690804
chrIV	735952	731152	2400	-0.476149680511024	0.09499391269059088
chrIV	746821	740421	3200	-0.38336024795749835	0.2017294308296686
chrIV	760621	765721	2550	0.3335601123713667	0.1507567266379372
chrIV	738063	731763	3150	-0.2376121226191577	0.11059348851141142
chrIV	718110	710710	3700	-0.2412741802986485	0.1730695069816179
chrIV	723810	730010	3100	0.23886798726170644	0.09691503855295969
chrIV	741210	736110	2550	-0.23286169613323365	0.1455179366275663
chrIV	709373	716173	3400	0.3416856820839716	0.18218858098054003
chrIV	754323	756723	1200	0.2339947392521524	0.27124567607784034
chrIV	751775	747175	2300	-0.33987045002689764	0.301280460703036
chrIV	754775	759475	2350	0.2681442808291552	0.2670547084855161
chrIV	739097	732997	3050	-0.4235758025993625	0.12107078671227328
chrIV	750139	736939	6600	-0.21221821022085136	0.21094279217474773
chrIV	746566	742666	1950	-0.34668577655353044	0.21909173478655772
chrIV	752866	759066	3100	0.37236713452178816	0.2818890812165785
chrIV	747708	742508	2600	-0.3345846722083108	0.22720189898287185
chrIV	741377	737077	2150	-0.5015929202998148	0.1473805244748489
chrIV	756977	761777	2400	0.39081154382805117	0.24493593831526467
chrIV	779577	774377	2600	-0.48161859262246426	0.058013185949588125
chrIV	758135	762435	2150	0.42723481874840225	0.21158328019015604
chrIV	768854	774154	2650	0.34091432818586465	0.08864116346289234
chrIV	785754	779854	2950	-0.3960167142625378	0.054049510116528615
chrIV	774178	772678	750	-0.3065503382562424	0.09119111574906125
chrIV	776631	781731	2550	0.42653857588138605	0.05258066490166913
chrIV	801565	799665	950	-0.2817854571828035	0.2541715783845762
chrIV	805740	799540	3100	-0.45778731561336494	0.2811409357064178
chrIV	807840	813140	2650	0.3890851802612596	0.2659236284229038
chrIV	817205	824505	3650	0.2584670129222817	0.12398134191354099
chrIV	818233	822933	2350	0.5104927013026731	0.1317811660579358
chrIV	817398	822798	2700	0.38284755406602156	0.13639888946863274
chrIV	801594	796594	2500	-0.4103691583490266	0.21109822791659422
chrIV	810694	816294	2800	0.49284531689044897	0.20638601547639757
chrIV	808530	812230	1850	0.3286804139744193	0.25983670550949817
chrIV	816815	821315	2250	0.236466710674984	0.14163751843907227
chrIV	838308	832608	2850	-0.5449772532868762	0.08897382594988262
chrIV	824708	829308	2300	0.3769628136701142	0.08789301795273162
chrIV	864108	859608	2250	-0.3699547408917788	0.18490492202446526
chrIV	826972	831372	2200	0.26638591961146385	0.06596823648391863
chrIV	846923	841223	2850	-0.4110866828665361	0.09720595718914468
chrIV	836779	830879	2950	-0.48708629156067074	0.06951610721394487
chrIV	855445	850545	2450	-0.454119819164438	0.11699647644629972
chrIV	843657	839457	2100	-0.5586722027670838	0.09615823139505682
chrIV	861067	856467	2300	-0.37631924146622403	0.15715935223297978
chrIV	844197	838797	2700	-0.35574433633570113	0.1042739537695768
chrIV	892298	887298	2500	-0.20910617162077005	0.5353121920111311
chrIV	863034	857834	2600	-0.20636741889245275	0.17561942859351412
chrIV	860733	855233	2750	-0.25738697302034375	0.14648804117468975
chrIV	869702	865602	2050	-0.3672974013953101	0.2246798848242411
chrIV	884202	887102	1450	0.3161411055722181	0.4810827197711945
chrIV	860442	854242	3100	-0.45071432532961786	0.13919826960293083
chrIV	868787	863987	2400	-0.4141046363071243	0.20256117906996227
chrIV	892658	887758	2450	-0.528641386759866	0.5353121920111311
chrIV	872194	868494	1850	-0.35803202745648016	0.2764841440083483
chrIV	912643	906543	3050	-0.4138016570019264	0.8709460037710951
chrIV	903927	902027	950	-0.44485488504364346	0.8154830231704253
chrIV	885792	888092	1150	0.35672405405763824	0.47671700774924153
chrIV	894752	891752	1500	-0.34225719432017815	0.5777064370881404
chrIV	916752	921352	2300	0.33322618194976805	0.8568100566216399
chrIV	901987	896487	2750	-0.35553229150071614	0.7291421080771188
chrIV	897099	892899	2100	-0.3365703989470424	0.6383389375229482
chrIV	912788	909088	1850	-0.4220688679780623	0.9059950335285136
chrIV	913688	918088	2200	0.5021474937629606	0.8952269374714154
chrIV	922686	928386	2850	0.35352947768886367	0.7650091516692479
chrIV	911860	908260	1800	-0.4024283245306385	0.8923162212302163
chrIV	915160	919160	2000	0.36864193091296865	0.8605354899800954
chrIV	916276	921276	2500	0.3295694538156704	0.8568100566216399
chrIV	952198	957498	2650	0.43471799160719454	0.15483103690391076
chrIV	932010	934210	1100	0.278828318002171	0.5712067044144267
chrIV	932688	936088	1700	0.3575621161064185	0.5529682880166966
chrIV	922311	926011	1850	0.3742614813401926	0.7753201151757589
chrIV	924142	929542	2700	0.379295984955914	0.7462165278502457
chrIV	946070	949670	1800	0.33874070088603436	0.26513348599918846
chrIV	948160	954560	3200	0.4527603403577608	0.20305980470917573
chrIV	948827	953527	2350	0.2876778248590538	0.21536643026004731
chrIV	956017	960217	2100	0.47631805189325427	0.09895220978993964
chrIV	925183	929683	2250	0.30705500619463577	0.7429568863895492
chrIV	986336	988036	850	0.2198478800417823	NA
chrIV	934270	938870	2300	0.39188343252858515	0.523631708118345
chrIV	931661	938261	3300	0.3441615634869068	0.5480206582024079
chrIV	930719	935819	2550	0.31717817880296123	0.5876986427554577
chrIV	957023	961823	2400	0.3639724148599797	0.08311979438421563
chrIV	964119	970819	3350	0.4134993339910363	0.08049217483967336
chrIV	960824	966224	2700	0.35935907340667506	0.06402786634974021
chrIV	957889	963489	2800	0.4563835568303931	0.08082483732666362
chrIV	952774	956474	1850	0.37711236535905	0.1634456103735483
chrIV	947177	950377	1600	0.34729642170367286	0.24534320830193063
chrIV	980255	973755	3250	-0.23802519901137834	0.0982247763155353
chrIV	986155	988155	1000	0.21601376745809248	NA
chrIV	955854	960554	2350	0.3886419939071506	0.11330995033528525
chrIV	962001	968501	3250	0.3851671602435782	0.07068014984995688
chrIV	988701	983201	2750	-0.4454644566545247	NA
chrIV	988964	982964	3000	-0.43729349207185386	NA
chrIV	980068	983768	1850	0.5169318608079722	0.14610025701973062
chrIV	1009586	1003486	3050	-0.46656763310386046	0.4882752347272029
chrIV	981067	975367	2850	-0.29132715895648476	0.11574929119424461
chrIV	986180	988080	950	0.23047694069481534	NA
chrIV	1000746	995046	2850	-0.46745385723969296	0.3026774499004774
chrIV	987883	982083	2900	-0.4315365139538783	NA
chrIV	1002489	996689	2900	-0.45228611348270414	0.33078315099011957
chrIV	1030989	1035789	2400	0.49469691970002594	0.3901822005784555
chrIV	985936	988036	1050	0.23005699356220632	NA
chrIV	995975	991475	2250	-0.41741186428389077	0.24010449881152537
chrIV	997443	992043	2700	-0.41634696185701453	0.24718647135743785
chrIV	1003748	998248	2750	-0.426017935737486	0.362630683904381
chrIV	996665	993765	1450	-0.4022638021937145	0.25058191779233585
chrIV	1014980	1010880	2050	-0.490869212337429	0.5727590005217693
chrIV	1017180	1019680	1250	0.4629788325086955	0.6317422588104946
chrIV	1004215	999615	2300	-0.4455938789597862	0.383973306020961
chrIV	1015560	1011760	1900	-0.4074278335445269	0.6076833439619688
chrIV	1018760	1024160	2700	0.4904943488569494	0.5827374395755172
chrIV	1014504	1010504	2000	-0.36043689849538185	0.5727590005217693
chrIV	1019704	1024504	2400	0.3819072325813915	0.5785797566364557
chrIV	1008602	1003402	2600	-0.37747492812404365	0.479045162038379
chrIV	1028602	1034602	3000	0.40796494008320544	0.41027747640304896
chrIV	1028339	1023039	2650	-0.4047892931773594	0.5248349340702521
chrIV	1061539	1067939	3200	0.4003704393751848	0.34175935665007506
chrIV	1026474	1031074	2300	0.20226451024302752	0.455956383944963
chrIV	1032139	1037539	2700	0.2778132791651215	0.35331758362803645
chrIV	1054939	1049439	2750	-0.32532393800117665	0.3845556264131254
chrIV	1060139	1063239	1550	0.3036772754901255	0.40861450905366503
chrIV	1025846	1031246	2700	0.321694405313403	0.46865104671354313
chrIV	1034819	1040819	3000	0.26358793815186043	0.31498389140571303
chrIV	1023196	1027696	2250	0.38322226669795156	0.530849711094363
chrIV	1055596	1051396	2100	-0.3460234771326097	0.4123396525402439
chrIV	1042790	1038090	2350	-0.4654866055094316	0.27380659748391223
chrIV	1030521	1035621	2550	0.5579697291380151	0.3901822005784555
chrIV	1065628	1070928	2650	0.3473377506216814	0.2739619366017999
chrIV	1046960	1042160	2400	-0.3099814625263981	0.2763679053858195
chrIV	1033501	1039601	3050	0.4222176422048288	0.3324460493223901
chrIV	1062561	1065361	1400	0.2981482380783079	0.3474969563452954
chrIV	1072980	1074580	800	0.2554352594433107	0.20799337803801843
chrIV	1062955	1068055	2550	0.23095220097818114	0.32246783112340544
chrIV	1080774	1083874	1550	0.24887564214525565	0.12951113108006274
chrIV	1065302	1070102	2400	0.41464311561614725	0.2739619366017999
chrIV	1058016	1064616	3300	0.40737254863343125	0.41343721789254867
chrIV	1072910	1077110	2100	0.3705669049498682	0.1730692922617093
chrIV	1068980	1071480	1250	0.40792031460070843	0.24534344986182782
chrIV	1155007	1149607	2700	-0.3517847356341737	0.8333330112534704
chrIV	1123500	1119100	2200	-0.43304688910439904	0.22933619340251615
chrIV	1152009	1147209	2400	-0.36379778898389525	0.7801705090794313
chrIV	1138570	1135870	1350	-0.45296716302297224	0.4691499024098016
chrIV	1129547	1124347	2600	-0.33015829446749134	0.25921599319767336
chrIV	1142690	1138590	2050	-0.3607145886169882	0.5664724525093242
chrIV	1147321	1144021	1650	-0.3679580870514402	0.7139111929193962
chrIV	1130641	1125441	2600	-0.5140425619676283	0.28055861531425336
chrIV	1133523	1127323	3100	-0.2529636159668973	0.3286209828589097
chrIV	1127671	1123671	2000	-0.4296013271398794	0.2430732216360369
chrIV	1144476	1139576	2450	-0.45132822541465484	0.6226230506116297
chrIV	1144115	1140715	1700	-0.339246526959894	0.6442373470925851
chrIV	1135213	1132413	1400	-0.2607900432008937	0.42956910545538873
chrIV	1205591	1209091	1750	0.29124137891527807	0.16065182522658325
chrIV	1158886	1154986	1950	-0.3703635556871014	0.9147259744526253
chrIV	1185763	1190863	2550	0.4487454298355492	0.444896966651851
chrIV	1188946	1195046	3050	0.4445920784605959	0.3789288509478811
chrIV	1205978	1209578	1800	0.24161149118853323	0.16065182522658325
chrIV	1193114	1198314	2600	0.4708667828717426	0.2972447678126268
chrIV	1174549	1180649	3050	0.4278174350218606	0.6951603819683129
chrIV	1178625	1183425	2400	0.25391937463475717	0.6088472117546266
chrIV	1179122	1184722	2800	0.3432521276182983	0.5977877944615146
chrIV	1192046	1196046	2000	0.36867140522784564	0.32852146018126654
chrIV	1195435	1199435	2000	0.31316825316323943	0.2626308771522987
chrIV	1191371	1196171	2400	0.4344569090363926	0.3420642742574449
chrIV	1193568	1198868	2650	0.510735712583442	0.2972447678126268
chrIV	1230519	1224319	3100	-0.44793099137365666	0.10527166516209371
chrIV	1302175	1300575	800	-0.35268751654723685	0.44586707119897445
chrIV	1237636	1234436	1600	-0.423343929533822	0.21827690494134935
chrIV	1244436	1249336	2450	0.45174369972530526	0.20838174193673073
chrIV	1232981	1229581	1700	-0.3596654478189176	0.16967408738670847
chrIV	1247181	1251281	2050	0.3512155349723046	0.1802094807428451
chrIV	1268681	1261881	3400	-0.3927855340713924	0.11655977641215923
chrIV	1284681	1287581	1450	0.28132424897288977	0.19091976346454875
chrIV	1297281	1291281	3000	-0.3326296761942225	0.30716770330371124
chrIV	1305281	1307981	1350	0.38132159193215026	0.3744661526272055
chrIV	1232483	1227983	2250	-0.35007960838532365	0.14435377896303175
chrIV	1243723	1248723	2500	0.45972458681989553	0.22491255531721654
chrIV	1260923	1256523	2200	-0.4508923262646982	0.08963901288963622
chrIV	1251944	1256444	2250	0.3355645936110769	0.11311589721787424
chrIV	1269944	1265344	2300	-0.3851707811456421	0.13131524532823163
chrIV	1285836	1289636	1900	0.33417739312036193	0.1869615629891588
chrIV	1272094	1268694	1700	-0.42266647646270256	0.18020928749492732
chrIV	1274194	1281394	3600	0.3597452956814662	0.22831770440798504
chrIV	1282720	1277220	2750	-0.42050613942331916	0.21808285182393833
chrIV	1298988	1292588	3200	-0.24492999951511954	0.3191417583904105
chrIV	1300221	1295121	2550	-0.4137790206157695	0.3674815287198614
chrIV	1280234	1283334	1550	0.2718679897935502	0.197031228863509
chrIV	1291845	1289845	1000	-0.2961982989923443	0.22118770170251423
chrIV	1293655	1289955	1850	-0.41531307963383557	0.24516880205615788
chrIV	1311755	1317355	2800	0.48344398320846216	0.23099931258954973
chrIV	1318576	1322776	2100	0.49313323143888027	0.1266587435020388
chrIV	1333976	1329976	2000	-0.40084665929473257	0.12130384370108421
chrIV	1313110	1317010	1950	0.4276756537972485	0.2204887239839991
chrIV	1347410	1342610	2400	-0.4869882114905005	0.32848248851785294
chrIV	1319838	1326138	3150	0.4546515604450561	0.11495920053336432
chrIV	1318798	1322598	1900	0.38075044372350964	0.1266587435020388
chrIV	1348998	1344498	2250	-0.36438783023948346	0.3646097358300965
chrIV	1357498	1362298	2400	0.3858133336574981	0.387271886937085
chrIV	1328823	1324923	1950	-0.31799042895205265	0.09266585502541219
chrIV	1329701	1326101	1800	-0.3226442955615227	0.08789277639283447
chrIV	1339032	1334832	2100	-0.49861864567668207	0.19324775671375483
chrIV	1343207	1338807	2200	-0.46864662725010925	0.27337977724956686
chrIV	1372130	1358030	7050	-0.47186833858883726	0.2751260298503618
chrIV	1365259	1370159	2450	0.38122997514653645	0.21187411830637534
chrIV	1399848	1393748	3050	-0.538981850642909	0.1821052428160087
chrIV	1365580	1371380	2900	0.48554763290902647	0.21004475069638276
